"동별(1)","동별(2)",동별(3),구분별(1),구분별(2),구분별(3),2010
"서울시","강서구",등촌1동,총가구,소계,소계,7933
"서울시","강서구",등촌1동,총가구,일반가구,소계,7853
"서울시","강서구",등촌1동,총가구,일반가구,1인가구,2295
"서울시","강서구",등촌1동,총가구,일반가구,비친족(혈연)가구,105
"서울시","강서구",등촌1동,총가구,일반가구,보통가구,5453
"서울시","강서구",등촌1동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강서구",등촌1동,총가구,집단가구,집단시설가구,1
"서울시","강서구",등촌1동,총가구,외국인가구,소계,79
"서울시","강서구",등촌2동,총가구,소계,소계,7021
"서울시","강서구",등촌2동,총가구,일반가구,소계,7001
"서울시","강서구",등촌2동,총가구,일반가구,1인가구,993
"서울시","강서구",등촌2동,총가구,일반가구,비친족(혈연)가구,38
"서울시","강서구",등촌2동,총가구,일반가구,보통가구,5970
"서울시","강서구",등촌2동,총가구,집단가구,비혈연 6인이상 가구,1
"서울시","강서구",등촌2동,총가구,집단가구,집단시설가구,-
"서울시","강서구",등촌2동,총가구,외국인가구,소계,19
"서울시","강서구",등촌3동,총가구,소계,소계,13737
"서울시","강서구",등촌3동,총가구,일반가구,소계,13703
"서울시","강서구",등촌3동,총가구,일반가구,1인가구,3004
"서울시","강서구",등촌3동,총가구,일반가구,비친족(혈연)가구,71
"서울시","강서구",등촌3동,총가구,일반가구,보통가구,10628
"서울시","강서구",등촌3동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강서구",등촌3동,총가구,집단가구,집단시설가구,-
"서울시","강서구",등촌3동,총가구,외국인가구,소계,34
"서울시","강서구",화곡본동,총가구,소계,소계,12718
"서울시","강서구",화곡본동,총가구,일반가구,소계,12658
"서울시","강서구",화곡본동,총가구,일반가구,1인가구,2944
"서울시","강서구",화곡본동,총가구,일반가구,비친족(혈연)가구,181
"서울시","강서구",화곡본동,총가구,일반가구,보통가구,9533
"서울시","강서구",화곡본동,총가구,집단가구,비혈연 6인이상 가구,4
"서울시","강서구",화곡본동,총가구,집단가구,집단시설가구,6
"서울시","강서구",화곡본동,총가구,외국인가구,소계,50
"서울시","강서구",화곡2동,총가구,소계,소계,6964
"서울시","강서구",화곡2동,총가구,일반가구,소계,6903
"서울시","강서구",화곡2동,총가구,일반가구,1인가구,1373
"서울시","강서구",화곡2동,총가구,일반가구,비친족(혈연)가구,58
"서울시","강서구",화곡2동,총가구,일반가구,보통가구,5472
"서울시","강서구",화곡2동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","강서구",화곡2동,총가구,집단가구,집단시설가구,3
"서울시","강서구",화곡2동,총가구,외국인가구,소계,56
"서울시","강서구",화곡3동,총가구,소계,소계,7668
"서울시","강서구",화곡3동,총가구,일반가구,소계,7627
"서울시","강서구",화곡3동,총가구,일반가구,1인가구,1350
"서울시","강서구",화곡3동,총가구,일반가구,비친족(혈연)가구,34
"서울시","강서구",화곡3동,총가구,일반가구,보통가구,6243
"서울시","강서구",화곡3동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강서구",화곡3동,총가구,집단가구,집단시설가구,4
"서울시","강서구",화곡3동,총가구,외국인가구,소계,37
"서울시","강서구",화곡4동,총가구,소계,소계,7796
"서울시","강서구",화곡4동,총가구,일반가구,소계,7734
"서울시","강서구",화곡4동,총가구,일반가구,1인가구,1688
"서울시","강서구",화곡4동,총가구,일반가구,비친족(혈연)가구,69
"서울시","강서구",화곡4동,총가구,일반가구,보통가구,5977
"서울시","강서구",화곡4동,총가구,집단가구,비혈연 6인이상 가구,4
"서울시","강서구",화곡4동,총가구,집단가구,집단시설가구,2
"서울시","강서구",화곡4동,총가구,외국인가구,소계,56
"서울시","강서구",화곡6동,총가구,소계,소계,8367
"서울시","강서구",화곡6동,총가구,일반가구,소계,8313
"서울시","강서구",화곡6동,총가구,일반가구,1인가구,1753
"서울시","강서구",화곡6동,총가구,일반가구,비친족(혈연)가구,105
"서울시","강서구",화곡6동,총가구,일반가구,보통가구,6455
"서울시","강서구",화곡6동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강서구",화곡6동,총가구,집단가구,집단시설가구,4
"서울시","강서구",화곡6동,총가구,외국인가구,소계,50
"서울시","강서구",화곡8동,총가구,소계,소계,9429
"서울시","강서구",화곡8동,총가구,일반가구,소계,9364
"서울시","강서구",화곡8동,총가구,일반가구,1인가구,1830
"서울시","강서구",화곡8동,총가구,일반가구,비친족(혈연)가구,85
"서울시","강서구",화곡8동,총가구,일반가구,보통가구,7449
"서울시","강서구",화곡8동,총가구,집단가구,비혈연 6인이상 가구,1
"서울시","강서구",화곡8동,총가구,집단가구,집단시설가구,-
"서울시","강서구",화곡8동,총가구,외국인가구,소계,64
"서울시","강서구",가양1동,총가구,소계,소계,6391
"서울시","강서구",가양1동,총가구,일반가구,소계,6372
"서울시","강서구",가양1동,총가구,일반가구,1인가구,878
"서울시","강서구",가양1동,총가구,일반가구,비친족(혈연)가구,18
"서울시","강서구",가양1동,총가구,일반가구,보통가구,5476
"서울시","강서구",가양1동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","강서구",가양1동,총가구,집단가구,집단시설가구,2
"서울시","강서구",가양1동,총가구,외국인가구,소계,15
"서울시","강서구",가양2동,총가구,소계,소계,7745
"서울시","강서구",가양2동,총가구,일반가구,소계,7695
"서울시","강서구",가양2동,총가구,일반가구,1인가구,2557
"서울시","강서구",가양2동,총가구,일반가구,비친족(혈연)가구,43
"서울시","강서구",가양2동,총가구,일반가구,보통가구,5095
"서울시","강서구",가양2동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","강서구",가양2동,총가구,집단가구,집단시설가구,1
"서울시","강서구",가양2동,총가구,외국인가구,소계,47
"서울시","강서구",가양3동,총가구,소계,소계,7357
"서울시","강서구",가양3동,총가구,일반가구,소계,7351
"서울시","강서구",가양3동,총가구,일반가구,1인가구,1858
"서울시","강서구",가양3동,총가구,일반가구,비친족(혈연)가구,52
"서울시","강서구",가양3동,총가구,일반가구,보통가구,5441
"서울시","강서구",가양3동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강서구",가양3동,총가구,집단가구,집단시설가구,-
"서울시","강서구",가양3동,총가구,외국인가구,소계,6
"서울시","강서구",발산1동,총가구,소계,소계,9905
"서울시","강서구",발산1동,총가구,일반가구,소계,9885
"서울시","강서구",발산1동,총가구,일반가구,1인가구,1156
"서울시","강서구",발산1동,총가구,일반가구,비친족(혈연)가구,49
"서울시","강서구",발산1동,총가구,일반가구,보통가구,8680
"서울시","강서구",발산1동,총가구,집단가구,비혈연 6인이상 가구,1
"서울시","강서구",발산1동,총가구,집단가구,집단시설가구,2
"서울시","강서구",발산1동,총가구,외국인가구,소계,17
"서울시","강서구",공항동,총가구,소계,소계,8130
"서울시","강서구",공항동,총가구,일반가구,소계,7960
"서울시","강서구",공항동,총가구,일반가구,1인가구,2537
"서울시","강서구",공항동,총가구,일반가구,비친족(혈연)가구,131
"서울시","강서구",공항동,총가구,일반가구,보통가구,5292
"서울시","강서구",공항동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강서구",공항동,총가구,집단가구,집단시설가구,2
"서울시","강서구",공항동,총가구,외국인가구,소계,168
"서울시","강서구",방화1동,총가구,소계,소계,10127
"서울시","강서구",방화1동,총가구,일반가구,소계,10069
"서울시","강서구",방화1동,총가구,일반가구,1인가구,1873
"서울시","강서구",방화1동,총가구,일반가구,비친족(혈연)가구,51
"서울시","강서구",방화1동,총가구,일반가구,보통가구,8145
"서울시","강서구",방화1동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","강서구",방화1동,총가구,집단가구,집단시설가구,-
"서울시","강서구",방화1동,총가구,외국인가구,소계,56
"서울시","강서구",방화2동,총가구,소계,소계,9374
"서울시","강서구",방화2동,총가구,일반가구,소계,9290
"서울시","강서구",방화2동,총가구,일반가구,1인가구,2497
"서울시","강서구",방화2동,총가구,일반가구,비친족(혈연)가구,71
"서울시","강서구",방화2동,총가구,일반가구,보통가구,6722
"서울시","강서구",방화2동,총가구,집단가구,비혈연 6인이상 가구,5
"서울시","강서구",방화2동,총가구,집단가구,집단시설가구,5
"서울시","강서구",방화2동,총가구,외국인가구,소계,74
"서울시","강서구",방화3동,총가구,소계,소계,10707
"서울시","강서구",방화3동,총가구,일반가구,소계,10646
"서울시","강서구",방화3동,총가구,일반가구,1인가구,3163
"서울시","강서구",방화3동,총가구,일반가구,비친족(혈연)가구,63
"서울시","강서구",방화3동,총가구,일반가구,보통가구,7420
"서울시","강서구",방화3동,총가구,집단가구,비혈연 6인이상 가구,1
"서울시","강서구",방화3동,총가구,집단가구,집단시설가구,-
"서울시","강서구",방화3동,총가구,외국인가구,소계,60
"서울시","강서구",화곡1동,총가구,소계,소계,18874
"서울시","강서구",화곡1동,총가구,일반가구,소계,18686
"서울시","강서구",화곡1동,총가구,일반가구,1인가구,5126
"서울시","강서구",화곡1동,총가구,일반가구,비친족(혈연)가구,185
"서울시","강서구",화곡1동,총가구,일반가구,보통가구,13375
"서울시","강서구",화곡1동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","강서구",화곡1동,총가구,집단가구,집단시설가구,3
"서울시","강서구",화곡1동,총가구,외국인가구,소계,183
"서울시","강서구",우장산동,총가구,소계,소계,12287
"서울시","강서구",우장산동,총가구,일반가구,소계,12212
"서울시","강서구",우장산동,총가구,일반가구,1인가구,1806
"서울시","강서구",우장산동,총가구,일반가구,비친족(혈연)가구,71
"서울시","강서구",우장산동,총가구,일반가구,보통가구,10335
"서울시","강서구",우장산동,총가구,집단가구,비혈연 6인이상 가구,3
